STATE,SITE_NAME,SITE_NAME,RELEASE_DATE,RELEASE_TIME,WEATHER_CONDITIONS,APPROXIMATE_WIND_SPEED,AMBIENT_TEMPERATURE_F,#_OOBIUS_RELEASED,#_SPATHIUS_RELEASED,#_TETRASTICHUS_RELEASED,#_OTHER_SPECIMEN_RELEASED,COMMENTS,ORIGIN,POINT_X,POINT_Y,STAGE_OOBIUS_RELEASED,STAGE_SPATHIUS_RELEASED,STAGE_TETRASTICHUS_RELEASED,STAGE_OTHER_SPECIMEN_RELEASED,COUNT_SGALINAE_RELEASED,STAGE_SGALINAE_RELEASED
Michigan,"3,022",Turpeinen,"9/14/2011, 8:00 PM",12:00 PM,Sunny,Light,52,0,0,20,0,,Research,-88.5,47.16,,,Adult,,0,
Michigan,"3,022",Turpeinen,"9/15/2011, 8:00 PM",10:30 AM,Sunny,Light,50,0,15,0,0,,Research,-88.5,47.16,,Adult,,,0,
Michigan,"3,022",Turpeinen,"9/15/2011, 8:00 PM",10:35 AM,Sunny,Light,50,0,15,0,0,,Research,-88.5,47.16,,Adult,,,0,
Michigan,"3,022",Turpeinen,"9/15/2011, 8:00 PM",10:40 AM,Sunny,Light,50,0,15,0,0,,Research,-88.5,47.16,,Adult,,,0,
Michigan,"3,022",Turpeinen,"9/15/2011, 8:00 PM",10:45 AM,Sunny,Light,50,0,15,0,0,,Research,-88.5,47.16,,Adult,,,0,
Michigan,"3,022",Turpeinen,"9/15/2011, 8:00 PM",10:50 AM,Sunny,Light,50,0,15,0,0,,Research,-88.5,47.16,,Adult,,,0,
Michigan,"3,022",Turpeinen,"9/15/2011, 8:00 PM",10:55 AM,Sunny,Light,50,0,15,0,0,,Research,-88.5,47.16,,Adult,,,0,
Michigan,"3,022",Turpeinen,"9/15/2011, 8:00 PM",11:00 AM,Sunny,Light,50,0,15,0,0,,Research,-88.5,47.16,,Adult,,,0,
Michigan,"3,022",Turpeinen,"9/15/2011, 8:00 PM",11:05 AM,Sunny,Light,50,0,15,0,0,,Research,-88.5,47.16,,Adult,,,0,
Michigan,"3,022",Turpeinen,"9/15/2011, 8:00 PM",11:10 AM,Sunny,Light,50,0,15,0,0,,Research,-88.5,47.16,,Adult,,,0,
Michigan,"3,022",Turpeinen,"9/15/2011, 8:00 PM",11:15 AM,Sunny,Light,50,0,15,0,0,,Research,-88.5,47.16,,Adult,,,0,
Michigan,"3,022",Turpeinen,"9/15/2011, 8:00 PM",11:20 AM,Sunny,Light,50,0,15,0,0,,Research,-88.5,47.16,,Adult,,,0,
Michigan,"3,022",Turpeinen,"9/15/2011, 8:00 PM",11:25 AM,Sunny,Light,50,0,15,0,0,,Research,-88.5,47.16,,Adult,,,0,
Michigan,"3,023",Tecumseh,"9/20/2011, 8:00 PM",11:30 AM,Cloudy,Light,58,0,0,20,0,,Research,-88.46,47.22,,,Adult,,0,
Michigan,"3,023",Tecumseh,"9/20/2011, 8:00 PM",11:35 AM,Cloudy,Light,58,0,0,20,0,,Research,-88.46,47.22,,,Adult,,0,
Michigan,"3,023",Tecumseh,"9/20/2011, 8:00 PM",11:40 AM,Sunny,Light,58,0,25,0,0,,Research,-88.46,47.22,,Adult,,,0,
Michigan,"3,023",Tecumseh,"9/20/2011, 8:00 PM",11:45 AM,Cloudy,Light,58,0,25,0,0,,Research,-88.46,47.22,,Adult,,,0,
Michigan,"3,023",Tecumseh,"9/20/2011, 8:00 PM",11:50 AM,Cloudy,Light,58,0,24,0,0,,Research,-88.46,47.22,,Adult,,,0,
Michigan,"3,023",Tecumseh,"9/20/2011, 8:00 PM",11:55 AM,Cloudy,Light,58,0,25,0,0,,Research,-88.46,47.22,,Adult,,,0,
Michigan,"3,023",Tecumseh,"9/20/2011, 8:00 PM",12:00 PM,Cloudy,Light,58,0,25,0,0,,Research,-88.46,47.22,,Adult,,,0,
Michigan,"3,023",Tecumseh,"9/20/2011, 8:00 PM",12:05 PM,Cloudy,Light,58,0,0,20,0,,Research,-88.46,47.22,,,Adult,,0,
Michigan,"3,023",Tecumseh,"9/20/2011, 8:00 PM",12:10 PM,Cloudy,Light,58,0,0,20,0,,Research,-88.46,47.22,,,Adult,,0,
Michigan,"3,023",Tecumseh,"9/20/2011, 8:00 PM",12:15 PM,Cloudy,Light,58,0,0,20,0,,Research,-88.46,47.22,,,Adult,,0,
Michigan,"3,023",Tecumseh,"9/20/2011, 8:00 PM",12:20 AM,Cloudy,Light,58,0,25,0,0,,Research,-88.46,47.22,,Adult,,,0,
Michigan,"3,023",Tecumseh,"9/20/2011, 8:00 PM",12:25 PM,Cloudy,Light,58,0,25,0,0,,Research,-88.46,47.22,,Adult,,,0,
Michigan,"3,023",Tecumseh,"9/20/2011, 8:00 PM",12:30 PM,Cloudy,Light,58,0,25,0,0,,Research,-88.46,47.22,,Adult,,,0,
Michigan,"3,023",Tecumseh,"9/20/2011, 8:00 PM",12:35 PM,Cloudy,Light,58,0,25,0,0,,Research,-88.46,47.22,,Adult,,,0,
Michigan,"3,023",Tecumseh,"9/20/2011, 8:00 PM",12:40 PM,Cloudy,Light,58,0,25,0,0,,Research,-88.46,47.22,,Adult,,,0,
Michigan,"3,023",Tecumseh,"9/20/2011, 8:00 PM",12:45 PM,Cloudy,Light,58,0,0,20,0,,Research,-88.46,47.22,,,Adult,,0,
Michigan,"3,023",Tecumseh,"9/20/2011, 8:00 PM",12:50 PM,Cloudy,Light,58,0,0,20,0,,Research,-88.46,47.22,,,Adult,,0,
Michigan,"3,023",Tecumseh,"9/20/2011, 8:00 PM",12:55 PM,Cloudy,Light,58,0,25,0,0,,Research,-88.46,47.22,,Adult,,,0,
Michigan,"3,023",Tecumseh,"9/20/2011, 8:00 PM",1:00 PM,Cloudy,Light,58,0,25,0,0,,Research,-88.46,47.22,,Adult,,,0,
Michigan,"3,023",Tecumseh,"9/20/2011, 8:00 PM",1:05 PM,Cloudy,Moderate,58,0,25,0,0,,Research,-88.46,47.22,,Adult,,,0,
Michigan,"3,023",Tecumseh,"9/20/2011, 8:00 PM",1:15 PM,Cloudy,Light,58,0,0,20,0,,Research,-88.46,47.22,,,Adult,,0,
Michigan,"3,023",Tecumseh,"9/20/2011, 8:00 PM",1:10 PM,Cloudy,Light,58,0,0,20,0,,Research,-88.46,47.22,,,Adult,,0,
Michigan,"3,023",Tecumseh,"9/20/2011, 8:00 PM",1:20 PM,Cloudy,Light,58,0,0,20,0,,Research,-88.46,47.22,,,Adult,,0,
Michigan,"3,023",Tecumseh,"9/20/2011, 8:00 PM",1:25 PM,Cloudy,Light,58,0,0,20,0,,Research,-88.46,47.22,,,Adult,,0,
Michigan,"3,023",Tecumseh,"9/20/2011, 8:00 PM",1:30 PM,Cloudy,Light,58,0,0,20,0,,Research,-88.46,47.22,,,Adult,,0,
Michigan,"3,014",North Electric Park,"9/20/2011, 8:00 PM",1:45 PM,Cloudy,Light,58,0,25,0,0,,Research,-88.47,47.22,,Adult,,,0,
Michigan,"3,014",North Electric Park,"9/20/2011, 8:00 PM",1:50 PM,Cloudy,Light,58,0,25,0,0,,Research,-88.47,47.22,,,,,0,
Michigan,"3,014",North Electric Park,"9/20/2011, 8:00 PM",1:55 PM,Cloudy,Light,58,0,25,0,0,,Research,-88.47,47.22,,Adult,,,0,
Michigan,"3,014",North Electric Park,"9/20/2011, 8:00 PM",2:00 PM,Cloudy,Light,58,0,25,0,0,,Research,-88.47,47.22,,Adult,,,0,
Michigan,"3,014",North Electric Park,"9/20/2011, 8:00 PM",2:05 PM,Cloudy,Light,58,0,25,0,0,,Research,-88.47,47.22,,Adult,,,0,
Michigan,"3,014",North Electric Park,"9/20/2011, 8:00 PM",2:10 PM,Cloudy,Light,58,0,25,0,0,,Research,-88.47,47.22,,Adult,,,0,
Michigan,"3,014",North Electric Park,"9/20/2011, 8:00 PM",2:15 PM,Cloudy,Light,58,0,25,0,0,,Research,-88.47,47.22,,Adult,,,0,
Michigan,"3,014",North Electric Park,"9/20/2011, 8:00 PM",2:20 PM,Cloudy,Light,58,0,25,0,0,,Research,-88.47,47.22,,Adult,,,0,
Michigan,"3,014",North Electric Park,"9/20/2011, 8:00 PM",2:25 PM,Cloudy,Light,58,0,29,0,0,,Research,-88.47,47.22,,Adult,,,0,
Michigan,"3,014",North Electric Park,"9/20/2011, 8:00 PM",2:30 PM,Cloudy,Light,58,0,25,0,0,,Research,-88.47,47.22,,Adult,,,0,
Michigan,"3,014",North Electric Park,"9/20/2011, 8:00 PM",2:35 PM,Cloudy,Light,58,0,25,0,0,,Research,-88.47,47.22,,Adult,,,0,
Michigan,"3,014",North Electric Park,"9/20/2011, 8:00 PM",2:40 PM,Cloudy,Light,58,0,25,0,0,,Research,-88.47,47.22,,Adult,,,0,
Michigan,"3,014",North Electric Park,"9/20/2011, 8:00 PM",2:50 PM,Cloudy,Light,58,0,25,0,0,,Research,-88.47,47.22,,Adult,,,0,
Michigan,"3,014",North Electric Park,"9/20/2011, 8:00 PM",2:55 PM,Cloudy,Light,58,0,25,0,0,,Research,-88.47,47.22,,Adult,,,0,
Michigan,"3,014",North Electric Park,"9/20/2011, 8:00 PM",3:00 PM,Cloudy,Light,58,0,25,0,0,,Research,-88.47,47.22,,Adult,,,0,
Michigan,"3,014",North Electric Park,"9/20/2011, 8:00 PM",3:05 PM,Cloudy,Light,58,0,25,0,0,,Research,-88.47,47.22,,Adult,,,0,
Michigan,"3,014",North Electric Park,"9/20/2011, 8:00 PM",3:10 PM,Cloudy,Light,58,0,25,0,0,,Research,-88.47,47.22,,Adult,,,0,
Michigan,"3,014",North Electric Park,"9/20/2011, 8:00 PM",3:15 PM,Cloudy,Light,58,0,25,0,0,,Research,-88.47,47.22,,Adult,,,0,
Michigan,"3,014",North Electric Park,"9/20/2011, 8:00 PM",3:20 PM,Cloudy,Light,58,0,25,0,0,,Research,-88.47,47.22,,Adult,,,0,
Michigan,"3,014",North Electric Park,"9/20/2011, 8:00 PM",3:25 PM,Cloudy,Light,58,0,25,0,0,,Research,-88.47,47.22,,Adult,,,0,
Michigan,"3,014",North Electric Park,"9/20/2011, 8:00 PM",3:30 PM,Cloudy,Light,58,0,25,0,0,,Research,-88.47,47.22,,Adult,,,0,
Michigan,"3,014",North Electric Park,"9/20/2011, 8:00 PM",3:35 PM,Cloudy,Light,58,0,25,0,0,,Research,-88.47,47.22,,Adult,,,0,
Michigan,"3,014",North Electric Park,"9/20/2011, 8:00 PM",3:45 PM,Cloudy,Light,58,0,25,0,0,,Research,-88.47,47.22,,Adult,,,0,
Michigan,"3,015",NGMO,"9/21/2011, 8:00 PM",1:00 PM,Light rain,Light,50,0,0,20,0,,Research,-88.45,47.22,,,Adult,,0,
Michigan,"3,015",NGMO,"9/21/2011, 8:00 PM",1:05 PM,Light rain,Light,50,0,25,0,0,,Research,-88.45,47.22,,Adult,,,0,
Michigan,"3,015",NGMO,"9/21/2011, 8:00 PM",1:10 PM,Light rain,Light,50,0,25,0,0,,Research,-88.45,47.22,,Adult,,,0,
Michigan,"3,015",NGMO,"9/21/2011, 8:00 PM",1:15 PM,Light rain,Light,50,0,25,0,0,,Research,-88.45,47.22,,Adult,,,0,
Michigan,"3,015",NGMO,"9/21/2011, 8:00 PM",1:20 PM,Light rain,Light,50,0,0,20,0,,Research,-88.45,47.22,,,,,0,
Michigan,"3,015",NGMO,"9/21/2011, 8:00 PM",1:25 PM,Light rain,Light,50,0,25,0,0,,Research,-88.45,47.22,,Adult,,,0,
Michigan,"3,015",NGMO,"9/21/2011, 8:00 PM",1:30 PM,Light rain,Light,50,0,25,0,0,,Research,-88.45,47.22,,Adult,,,0,
Michigan,"3,015",NGMO,"9/21/2011, 8:00 PM",1:35 PM,Light rain,Light,50,0,25,0,0,,Research,-88.45,47.22,,Adult,,,0,
Michigan,"3,015",NGMO,"9/21/2011, 8:00 PM",1:40 PM,Light rain,Light,50,0,27,0,0,,Research,-88.45,47.22,,Adult,,,0,
Michigan,"3,015",NGMO,"9/21/2011, 8:00 PM",1:45 PM,Light rain,Light,50,0,0,20,0,,Research,-88.45,47.22,,,Adult,,0,
Michigan,"3,015",NGMO,"9/21/2011, 8:00 PM",1:50 PM,Light rain,Light,50,0,25,0,0,,Research,-88.45,47.22,,Adult,,,0,
Michigan,"3,015",NGMO,"9/21/2011, 8:00 PM",1:55 PM,Light rain,Light,50,0,0,20,0,,Research,-88.45,47.22,,,Adult,,0,
Michigan,"3,015",NGMO,"9/21/2011, 8:00 PM",2:00 PM,Light rain,Light,50,0,0,20,0,,Research,-88.45,47.22,,,Adult,,0,
Michigan,"3,015",NGMO,"9/21/2011, 8:00 PM",2:05 PM,Light rain,Light,50,0,0,25,0,,Research,-88.45,47.22,,,Adult,,0,
Michigan,"3,015",NGMO,"9/21/2011, 8:00 PM",2:10 PM,Light rain,Light,50,0,25,0,0,,Research,-88.45,47.22,,Adult,,,0,
Michigan,"3,015",NGMO,"9/21/2011, 8:00 PM",2:15 PM,Light rain,Light,50,0,20,0,0,,Research,-88.45,47.22,,Adult,,,0,
Michigan,"3,015",NGMO,"9/21/2011, 8:00 PM",2:20 PM,Light rain,Light,50,0,0,20,0,,Research,-88.45,47.22,,,Adult,,0,
Michigan,"3,015",NGMO,"9/21/2011, 8:00 PM",2:25 PM,Light rain,Light,50,0,0,20,0,,Research,-88.45,47.22,,,Adult,,0,
Michigan,"3,015",NGMO,"9/21/2011, 8:00 PM",2:30 PM,Light rain,Light,50,0,25,0,0,,Research,-88.45,47.22,,Adult,,,0,
Michigan,"3,015",NGMO,"9/21/2011, 8:00 PM",2:35 PM,Light rain,Light,50,0,0,20,0,,Research,-88.45,47.22,,,Adult,,0,
Michigan,"3,015",NGMO,"9/21/2011, 8:00 PM",2:45 PM,Light rain,Light,50,0,0,20,0,,Research,-88.45,47.22,,,Adult,,0,
Michigan,"3,015",NGMO,"9/21/2011, 8:00 PM",2:40 PM,Light rain,Light,50,0,25,0,0,,Research,-88.45,47.22,,Adult,,,0,
Michigan,"3,015",NGMO,"9/21/2011, 8:00 PM",2:50 PM,Light rain,Light,50,0,0,20,0,,Research,-88.45,47.22,,,Adult,,0,
Michigan,"3,015",NGMO,"9/21/2011, 8:00 PM",2:55 PM,Light rain,Light,50,0,0,20,0,,Research,-88.45,47.22,,,Adult,,0,
Michigan,"3,015",NGMO,"9/21/2011, 8:00 PM",3:00 PM,Light rain,Light,50,0,0,20,0,,Research,-88.45,47.22,,,Adult,,0,
Michigan,"3,016",Pit,"9/20/2011, 8:00 PM",10:30 AM,Cloudy,Light,54,0,0,20,0,,Research,-88.49,47.18,,,Adult,,0,
Michigan,"3,016",Pit,"9/20/2011, 8:00 PM",10:35 AM,Cloudy,Light,54,0,25,0,0,,Research,-88.49,47.18,,Adult,,,0,
Michigan,"3,016",Pit,"9/20/2011, 8:00 PM",10:40 AM,Cloudy,Light,54,0,0,20,0,,Research,-88.49,47.18,,,Adult,,0,
Michigan,"3,016",Pit,"9/20/2011, 8:00 PM",10:45 AM,Cloudy,Light,54,0,25,0,0,,Research,-88.49,47.18,,Adult,,,0,
Michigan,"3,016",Pit,"9/20/2011, 8:00 PM",10:50 AM,Cloudy,Light,54,0,0,20,0,,Research,-88.49,47.18,,,Adult,,0,
Michigan,"3,016",Pit,"9/20/2011, 8:00 PM",10:55 PM,Cloudy,Light,54,0,25,0,0,,Research,-88.49,47.18,,Adult,,,0,
Michigan,"3,016",Pit,"9/20/2011, 8:00 PM",11:00 AM,Cloudy,Light,54,0,0,20,0,,Research,-88.49,47.18,,,Adult,,0,
Michigan,"3,016",Pit,"9/20/2011, 8:00 PM",11:05 AM,Cloudy,Light,54,0,25,0,0,,Research,-88.49,47.18,,Adult,,,0,
Michigan,"3,016",Pit,"9/20/2011, 8:00 PM",11:10 AM,Cloudy,Light,54,0,0,20,0,,Research,-88.49,47.18,,,Adult,,0,
Michigan,"3,016",Pit,"9/20/2011, 8:00 PM",11:20 AM,Cloudy,Light,54,0,25,0,0,,Research,-88.49,47.18,,Adult,,,0,
Michigan,"3,016",Pit,"9/20/2011, 8:00 PM",11:25 AM,Cloudy,Light,54,0,25,0,0,,Research,-88.49,47.18,,Adult,,,0,
Michigan,"3,016",Pit,"9/20/2011, 8:00 PM",11:15 AM,Cloudy,Light,54,0,0,20,0,,Research,-88.49,47.18,,,Adult,,0,
Michigan,"3,016",Pit,"9/20/2011, 8:00 PM",11:30 AM,Cloudy,Light,54,0,25,0,0,,Research,-88.49,47.18,,Adult,,,0,
Michigan,"3,016",Pit,"9/20/2011, 8:00 PM",11:35 AM,Cloudy,Light,54,0,25,0,0,,Research,-88.49,47.18,,Adult,,,0,
Michigan,"3,016",Pit,"9/20/2011, 8:00 PM",11:40 AM,Cloudy,Light,54,0,0,20,0,,Research,-88.49,47.18,,,Adult,,0,
Michigan,"3,016",Pit,"9/20/2011, 8:00 PM",11:45 AM,Cloudy,Light,54,0,25,0,0,,Research,-88.49,47.18,,Adult,,,0,
Michigan,"3,016",Pit,"9/20/2011, 8:00 PM",11:50 AM,Cloudy,Light,54,0,0,20,0,,Research,-88.49,47.18,,,Adult,,0,
Michigan,"3,016",Pit,"9/20/2011, 8:00 PM",11:55 AM,Cloudy,Light,54,0,0,20,0,,Research,-88.49,47.18,,,Adult,,0,
Michigan,"3,016",Pit,"9/20/2011, 8:00 PM",12:00 PM,Cloudy,Light,54,0,25,0,0,,Research,-88.49,47.18,,Adult,,,0,
Michigan,"3,016",Pit,"9/20/2011, 8:00 PM",12:05 PM,Cloudy,Light,54,0,0,20,0,,Research,-88.49,47.18,,,Adult,,0,
Michigan,"3,016",Pit,"9/20/2011, 8:00 PM",12:10 PM,Cloudy,Light,54,0,25,0,0,,Research,-88.49,47.18,,Adult,,,0,
Michigan,"3,016",Pit,"9/20/2011, 8:00 PM",12:15 PM,Cloudy,Light,54,0,0,20,0,,Research,-88.49,47.18,,,Adult,,0,
Michigan,"3,016",Pit,"9/20/2011, 8:00 PM",12:20 PM,Cloudy,Light,54,0,0,20,0,,Research,-88.49,47.18,,,Adult,,0,
Michigan,"3,016",Pit,"9/20/2011, 8:00 PM",12:25 PM,Cloudy,Light,54,0,0,20,0,,Research,-88.49,47.18,,,Adult,,0,
Michigan,"3,016",Pit,"9/20/2011, 8:00 PM",12:30 PM,Cloudy,Light,54,0,0,20,0,,Research,-88.49,47.18,,,Adult,,0,
Michigan,"3,017",Gale,"9/21/2011, 8:00 PM",11:00 AM,Light rain,Light,50,0,0,20,0,,Research,-88.46,47.2,,,Adult,,0,
Michigan,"3,017",Gale,"9/21/2011, 8:00 PM",11:05 AM,Light rain,Light,50,0,25,0,0,,Research,-88.46,47.2,,Adult,,,0,
Michigan,"3,017",Gale,"9/21/2011, 8:00 PM",11:10 AM,Light rain,Light,50,0,0,20,0,,Research,-88.46,47.2,,,Adult,,0,
Michigan,"3,017",Gale,"9/21/2011, 8:00 PM",11:15 AM,Light rain,Light,50,0,0,20,0,,Research,-88.46,47.2,,,Adult,,0,
Michigan,"3,017",Gale,"9/21/2011, 8:00 PM",11:20 AM,Light rain,Light,50,0,25,0,0,,Research,-88.46,47.2,,Adult,,,0,
Michigan,"3,017",Gale,"9/21/2011, 8:00 PM",11:25 AM,Light rain,Light,50,0,0,20,0,,Research,-88.46,47.2,,,Adult,,0,
Michigan,"3,017",Gale,"9/21/2011, 8:00 PM",11:30 AM,Light rain,Light,50,0,0,20,0,,Research,-88.46,47.2,,,Adult,,0,
Michigan,"3,017",Gale,"9/21/2011, 8:00 PM",11:35 AM,Light rain,Light,50,0,25,0,0,,Research,-88.46,47.2,,Adult,,,0,
Michigan,"3,017",Gale,"9/21/2011, 8:00 PM",11:40 AM,Light rain,Light,50,0,0,20,0,,Research,-88.46,47.2,,,Adult,,0,
Michigan,"3,017",Gale,"9/21/2011, 8:00 PM",11:45 AM,Light rain,Light,50,0,25,0,0,,Research,-88.46,47.2,,Adult,,,0,
Michigan,"3,017",Gale,"9/21/2011, 8:00 PM",11:50 AM,Light rain,Light,50,0,0,20,0,,Research,-88.46,47.2,,,Adult,,0,
Michigan,"3,017",Gale,"9/21/2011, 8:00 PM",11:55 AM,Light rain,Light,50,0,25,0,0,,Research,-88.46,47.2,,Adult,,,0,
Michigan,"3,017",Gale,"9/21/2011, 8:00 PM",12:00 PM,Light rain,Light,50,0,0,20,0,,Research,-88.46,47.2,,,Adult,,0,
Michigan,"3,017",Gale,"9/21/2011, 8:00 PM",12:05 PM,Light rain,Light,50,0,0,20,0,,Research,-88.46,47.2,,,Adult,,0,
Michigan,"3,017",Gale,"9/21/2011, 8:00 PM",12:10 PM,Light rain,Light,50,0,25,0,0,,Research,-88.46,47.2,,Adult,,,0,
Michigan,"3,017",Gale,"9/21/2011, 8:00 PM",12:15 PM,Light rain,Light,50,0,25,0,0,,Research,-88.46,47.2,,Adult,,,0,
Michigan,"3,017",Gale,"9/21/2011, 8:00 PM",12:20 PM,Light rain,Light,50,0,0,20,0,,Research,-88.46,47.2,,,Adult,,0,
Michigan,"3,017",Gale,"9/21/2011, 8:00 PM",12:25 PM,Light rain,Light,50,0,25,0,0,,Research,-88.46,47.2,,Adult,,,0,
Michigan,"3,017",Gale,"9/21/2011, 8:00 PM",12:30 PM,Light rain,Light,50,0,25,0,0,,Research,-88.46,47.2,,Adult,,,0,
Michigan,"3,017",Gale,"9/21/2011, 8:00 PM",12:35 PM,Light rain,Light,50,0,0,20,0,,Research,-88.46,47.2,,,Adult,,0,
Michigan,"3,017",Gale,"9/21/2011, 8:00 PM",12:40 PM,Light rain,Light,50,0,0,20,0,,Research,-88.46,47.2,,,Adult,,0,
Michigan,"3,017",Gale,"9/21/2011, 8:00 PM",12:45 PM,Light rain,Light,50,0,25,0,0,,Research,-88.46,47.2,,Adult,,,0,
Michigan,"3,017",Gale,"9/21/2011, 8:00 PM",12:50 PM,Light rain,Light,50,0,0,20,0,,Research,-88.46,47.2,,,Adult,,0,
Michigan,"3,017",Gale,"9/21/2011, 8:00 PM",12:55 PM,Light rain,Light,50,0,25,0,0,,Research,-88.46,47.2,,Adult,,,0,
Michigan,"3,017",Gale,"9/21/2011, 8:00 PM",1:00 PM,Light rain,Light,50,0,25,0,0,,Research,-88.46,47.2,,Adult,,,0,
Michigan,"3,018",Rastello,"9/12/2011, 8:00 PM",1:00 PM,Sunny,Light,62,0,0,20,0,,Research,-88.47,47.21,,,Adult,,0,
Michigan,"3,018",Rastello,"9/12/2011, 8:00 PM",1:05 PM,Sunny,Light,62,0,0,20,0,,Research,-88.47,47.21,,,Adult,,0,
Michigan,"3,018",Rastello,"9/12/2011, 8:00 PM",1:10 PM,Sunny,Light,62,0,0,20,0,,Research,-88.47,47.21,,,Adult,,0,
Michigan,"3,018",Rastello,"9/12/2011, 8:00 PM",1:15 PM,Sunny,Light,62,0,0,20,0,,Research,-88.47,47.21,,,Adult,,0,
Michigan,"3,018",Rastello,"9/12/2011, 8:00 PM",1:20 PM,Sunny,Light,62,0,20,0,0,,Research,-88.47,47.21,,Adult,,,0,
Michigan,"3,018",Rastello,"9/12/2011, 8:00 PM",1:25 PM,Sunny,Light,62,0,20,0,0,,Research,-88.47,47.21,,Adult,,,0,
Michigan,"3,018",Rastello,"9/12/2011, 8:00 PM",1:30 PM,Sunny,Light,62,0,20,0,0,,Research,-88.47,47.21,,Adult,,,0,
Michigan,"3,018",Rastello,"9/12/2011, 8:00 PM",1:35 PM,Sunny,Light,62,0,20,0,0,,Research,-88.47,47.21,,Adult,,,0,
Michigan,"3,018",Rastello,"9/12/2011, 8:00 PM",1:40 PM,Sunny,Light,62,0,0,20,0,,Research,-88.47,47.21,,,Adult,,0,
Michigan,"3,018",Rastello,"9/12/2011, 8:00 PM",1:45 PM,Sunny,Light,62,0,0,20,0,,Research,-88.47,47.21,,,Adult,,0,
Michigan,"3,018",Rastello,"9/12/2011, 8:00 PM",1:50 PM,Sunny,Light,62,0,20,0,0,,Research,-88.47,47.21,,Adult,,,0,
Michigan,"3,018",Rastello,"9/12/2011, 8:00 PM",1:55 PM,Sunny,Light,62,0,20,0,0,,Research,-88.47,47.21,,Adult,,,0,
Michigan,"3,018",Rastello,"9/12/2011, 8:00 PM",2:00 PM,Sunny,Light,62,0,20,0,0,,Research,-88.47,47.21,,Adult,,,0,
Michigan,"3,018",Rastello,"9/12/2011, 8:00 PM",2:10 PM,Sunny,Light,62,0,20,0,0,,Research,-88.47,47.21,,Adult,,,0,
Michigan,"3,018",Rastello,"9/12/2011, 8:00 PM",2:05 PM,Sunny,Light,62,0,20,0,0,,Research,-88.47,47.21,,Adult,,,0,
Michigan,"3,018",Rastello,"9/12/2011, 8:00 PM",2:15 PM,Sunny,Light,62,0,20,0,0,,Research,-88.47,47.21,,Adult,,,0,
Michigan,"3,018",Rastello,"9/12/2011, 8:00 PM",2:20 PM,Sunny,Light,62,0,20,0,0,,Research,-88.47,47.21,,Adult,,,0,
Michigan,"3,018",Rastello,"9/12/2011, 8:00 PM",2:25 PM,Sunny,Light,62,0,0,20,0,,Research,-88.47,47.21,,,Adult,,0,
Michigan,"3,018",Rastello,"9/12/2011, 8:00 PM",2:30 PM,Sunny,Light,62,0,20,0,0,,Research,-88.47,47.21,,Adult,,,0,
Michigan,"3,018",Rastello,"9/12/2011, 8:00 PM",2:35 PM,Sunny,Light,62,0,0,20,0,,Research,-88.47,47.21,,,Adult,,0,
Michigan,"3,018",Rastello,"9/12/2011, 8:00 PM",2:45 PM,Sunny,Light,62,0,0,20,0,,Research,-88.47,47.21,,,Adult,,0,
Michigan,"3,018",Rastello,"9/12/2011, 8:00 PM",2:40 PM,Sunny,Light,62,0,0,20,0,,Research,-88.47,47.21,,,Adult,,0,
Michigan,"3,018",Rastello,"9/12/2011, 8:00 PM",2:50 PM,Sunny,Light,62,0,0,20,0,,Research,-88.47,47.21,,,Adult,,0,
Michigan,"3,018",Rastello,"9/12/2011, 8:00 PM",2:55 PM,Sunny,Light,62,0,0,20,0,,Research,-88.47,47.21,,,Adult,,0,
Michigan,"3,018",Rastello,"9/12/2011, 8:00 PM",3:00 PM,Sunny,Light,62,0,0,20,0,,Research,-88.47,47.21,,,Adult,,0,
Michigan,"3,019",Benda,"9/27/2011, 8:00 PM",11:00 AM,Cloudy,Light,55,0,100,0,0,,Research,-88.45,47.22,,Adult,,,0,
Michigan,"3,019",Benda,"9/27/2011, 8:00 PM",11:05 AM,Cloudy,Light,55,0,100,0,0,,Research,-88.45,47.22,,Adult,,,0,
Michigan,"3,019",Benda,"9/27/2011, 8:00 PM",11:10 AM,Cloudy,Light,55,0,0,100,0,,Research,-88.45,47.22,,,Adult,,0,
Michigan,"3,019",Benda,"9/27/2011, 8:00 PM",11:15 PM,Cloudy,Light,55,0,0,100,0,,Research,-88.45,47.22,,,Adult,,0,
Michigan,"3,019",Benda,"9/27/2011, 8:00 PM",11:20 AM,Cloudy,Light,55,0,0,100,0,,Research,-88.45,47.22,,,Adult,,0,
Michigan,"3,019",Benda,"9/27/2011, 8:00 PM",11:25 AM,Cloudy,Light,55,0,0,100,0,,Research,-88.45,47.22,,,Adult,,0,
Michigan,"3,022",Turpeinen,"9/27/2011, 8:00 PM",1:30 PM,Sunny,Light,60,0,100,0,0,,Research,-88.5,47.16,,Adult,,,0,
Michigan,"3,022",Turpeinen,"9/27/2011, 8:00 PM",1:35 PM,Sunny,Light,60,0,100,0,0,,Research,-88.5,47.16,,Adult,,,0,
Michigan,"3,022",Turpeinen,"9/27/2011, 8:00 PM",1:40 PM,Sunny,Light,60,0,0,100,0,,Research,-88.5,47.16,,,Adult,,0,
Michigan,"3,022",Turpeinen,"9/27/2011, 8:00 PM",1:45 PM,Sunny,Light,60,0,0,100,0,,Research,-88.5,47.16,,,Adult,,0,
